,isbn,name,author,publisher,date,cover,place
210,9789867576798,第二基地,以撒.艾西莫夫(Isaac Asimov)作; 葉李華譯,奇幻基地,94/06,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVNKw2zOWVTdWAr33VUqrUR8cAnFctKrRpyg&s,三大家
211,9789867131102,基地締造者,以撒.艾西莫夫(Isaac Asimov)作; 葉李華譯,奇幻基地,95/01,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8eOxBqOI32ltEhgqLdG4-0MT7YPyPAgyf9g&s,三大家
212,9789867576958,基地前奏,以撒.艾西莫夫(Isaac Asimov)作; 葉李華譯,奇幻基地,94/09,https://www.hkbookcity.com/image_new/cover/97898675/9789867576958.jpg,三大家
213,9789867427700,新世紀EVANGELION福音戰士 1,Gainax原作; 貞本義行漫畫; 艾澀譯,臺灣國際角川,93/12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStSimVIUwhOlBxqfGsE8qPCEIJhYG8QAUhhA&s,漫畫
214,9789867427717,新世紀EVANGELION福音戰士 2,Gainax原作; 貞本義行漫畫; 艾澀譯,臺灣國際角川,93/12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSu8Jcndz-tp-390J075c5KB1HySGr6PwKaYg&s,漫畫
215,9789867427908,新世紀EVANGELION福音戰士 3,Gainax原作; 貞本義行漫畫; 艾澀譯,臺灣國際角川,94/02,https://cdnec.sanmin.com.tw/product_images/986/986742790.jpg,漫畫
216,9789867427915,新世紀EVANGELION福音戰士 4,Gainax原作; 貞本義行漫畫; 艾澀譯,臺灣國際角川,94/02,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKNj26t8-JY7NK9umpwYZ7fwF2Q_7pSn_6eg&s,漫畫
217,9789867427922,新世紀EVANGELION福音戰士 5,Gainax原作; 貞本義行漫畫; 艾澀譯,臺灣國際角川,94/02,https://s.eslite.com/upload/product/o/2611372738057/ec1706742.jpg,漫畫
218,9789867427939,新世紀EVANGELION福音戰士 6,Gainax原作; 貞本義行漫畫; 艾澀譯,臺灣國際角川,94/02,https://s.eslite.com/upload/product/o/2611372738064/ec1706744.jpg,漫畫
219,9789573022596,新世紀EVANGELION福音戰士 7,Gainax原作; 貞本義行漫畫; 章澤儀譯,臺灣國際角川,90/12,https://s.eslite.com/upload/product/o/2611114481005/ec313933.jpg,漫畫
220,9789861741321,新世紀EVANGELION福音戰士 8,Gainax原作; 貞本義行漫畫; 章澤儀譯,臺灣國際角川,95/08,https://s.eslite.com/upload/product/o/2680182813001/ec314491.jpg,漫畫
221,9789861745275,新世紀EVANGELION福音戰士 9,Gainax.Khara原作; 貞本義行漫畫; 章澤儀譯,臺灣國際角川,96/11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQga-BiX58KJyvRkOZmCdyjIu2O2thdXw41nQ&s,漫畫
222,9789862378458,新世紀EVANGELION福音戰士 10,Khara.Gainax原作; 貞本義行漫畫; 章澤儀譯,臺灣國際角川,99/09,https://cdnec.sanmin.com.tw/product_images/986/986237845.jpg,漫畫
223,9789863250142,新世紀EVANGELION福音戰士 11,Khara.Gainax原作; 貞本義行漫畫; 小凡譯,臺灣國際角川,101/11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJWkfJx89wR5OFOVZni_-x8y-FjgvecKEHXw&s,漫畫
224,9789863662549,新世紀EVANGELION福音戰士 12,Khara.Gainax原作; 貞本義行漫畫; 章澤儀譯,臺灣角川,103/11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQFHQIyZQhg6JfyeN2i_9w5F7G6gWlOdC4UZQ&s,漫畫
225,9789863661436,涼宮春日的憂鬱 20,谷川流原作; ジガノガク漫畫; 黃任遠譯,臺灣角川,103/09,https://s.eslite.com/upload/product/o/2680902422001/409252.jpg,漫畫
226,9789863257721,涼宮春日的憂鬱 19,谷川流原作; ジガノガク漫畫; 黃任遠譯,臺灣角川,103/01,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRo76-6nj_BAnKbPiyDDSZ4abf68GewQflfZA&s,漫畫
227,9789863256038,涼宮春日的憂鬱 18,谷川流原作; ジガノガク漫畫; 黃任遠譯,臺灣國際角川,102/09,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUNB-lHDgPjjBkCwxqWRxyW3G_1SMy0Qti6Q&s,漫畫
228,9789863253914,涼宮春日的憂鬱 17,谷川流原作; ジガノガク漫畫; 黃任遠譯,臺灣國際角川,102/05,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBLEsmq6K5Zr76wtdZlJLJaTRNXiCzgK6YBg&s,漫畫
229,9789862879511,涼宮春日的憂鬱 16,谷川流原作; ジガノガク漫畫; 黃任遠譯,臺灣國際角川,101/09,https://im2.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/083/69/0010836961.jpg&v=5daa8e7dk&w=375&h=375,漫畫
230,9789862877692,涼宮春日的憂鬱 15,谷川流原作; ジガノガク漫畫; 黃任遠譯,臺灣國際角川,101/06,https://cdnec.sanmin.com.tw/product_images/986/986287769.jpg,漫畫
231,9789862874189,涼宮春日的憂鬱 14,谷川流原作; ジガノガク漫畫; 黃任遠譯,臺灣國際角川,100/10,https://s.eslite.com/upload/product/o/2680614961003/122211.jpg,漫畫
232,9789862873083,涼宮春日的憂鬱 13,ジガノガク漫畫; 谷川流原作; 黃任遠譯,臺灣國際角川,100/08,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYxs4aRBZvXCKJu2TMohspiv-rgMM1Fuubhg&s,漫畫
233,9789862870891,涼宮春日的憂鬱 12,ジガノガク漫畫; 谷川流原作; 黃任遠譯,臺灣國際角川,100/04,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_7JShOA-voZdhqh5QFOPqIQ017Xd7XNY5ew&s,漫畫
234,9789862378472,涼宮春日的憂鬱 11,谷川流作; 黃任遠譯,臺灣國際角川,99/09,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSs_IYEv6KA9VopOe5SvQ1z2PpdJhqZAp50-g&s,漫畫
235,9789862376256,涼宮春日的憂鬱 10,谷川流作; 黃任遠譯,臺灣國際角川,99/04,https://im2.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/096/83/0010968377.jpg&v=651f8e24k&w=375&h=375,漫畫
236,9789862375266,涼宮春日的憂鬱 9,谷川流作; 黃任遠譯,臺灣國際角川,99/02,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlSwjsmPkFvdZaTAXUw8hS_myUCiLlBIWUBQ&s,漫畫
237,9789862373699,涼宮春日的憂鬱 8,谷川流作; 黃任遠譯,臺灣國際角川,98/11,https://bci.kinokuniya.com/jsp/images/book-img/97898/97898623/9789862373699.JPG,漫畫
238,9789862371411,涼宮春日的憂鬱 7,谷川流作; 黃任遠譯,臺灣國際角川,98/06,https://cdnec.sanmin.com.tw/product_images/986/986237141.jpg,漫畫
239,9789861749839,涼宮春日的憂鬱 6,谷川流作; 黃任遠譯,臺灣國際角川,98/01,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTqQFyzvy_5Qr3R2Vi8br_cEwcy-vHKGsZU6Q&s,漫畫
240,9789861747392,涼宮春日的憂鬱 5,谷川流作; 黃任遠譯,臺灣國際角川,97/07,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0BL0-B5Dlxnl2lcdAt__Fcl9_YrDOcIpB-w&s,漫畫
241,9789861745695,涼宮春日的憂鬱 4,谷川流作; 黃任遠譯,臺灣國際角川,97/01,https://s.eslite.com/Upload/Product/200801/o/633519128597919746.jpg,漫畫
242,9789861745329,涼宮春日的憂鬱 3,谷川流作; 黃任遠譯,臺灣國際角川,96/11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRy00MYy5HRpraoRbg2dOcKGmJdqdxOqvppTA&s,漫畫
243,9789861744827,涼宮春日的憂鬱 2,谷川流作; 黃任遠譯,臺灣國際角川,96/09,https://im2.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/091/35/0010913559_b_07.jpg&v=61cd8a35k&w=375&h=375,漫畫
244,9789861744360,涼宮春日的憂鬱 1,谷川流作; 黃任道譯,臺灣國際角川,96/08,https://s.eslite.com/upload/product/o/2680277165008/ec210135.jpg,漫畫
245,4710601042670,"水星領航員完全版 1 (首刷附錄版)
",天野こずえ作; 蔡夢芳譯,東立出版社有限公司,109/10,https://s2.eslite.com/unsafe/fit-in/x900/s.eslite.com/upload/product/o/2681926103006/20200926042700069398.jpg,漫畫
246,9789578661066,迷你裙宇宙海賊,笹本祐一作; 李文軒譯,四季國際,107/06,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSEywtR_QwysIxCBQP5tgMfcUFW9EfjAA-t5w&s,漫畫
247,9789578661097,迷你裙宇宙海賊,笹本祐一作; 李文軒譯,四季國際,107/06,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvkRm7Rt68zJPmFpDlejuoPrdPQxJShIeOTQ&s,漫畫
248,9786267061183,隱娘= The hidden girl and other stories,劉宇昆著; 歸也光譯,新經典圖文傳播,111/04,https://s.eslite.com/upload/product/o/2682153150009/20220330053635041414.jpg,大書櫃上
249,9789869641425,摺紙動物園,劉宇昆(Ken Liu)著; 張玄竺譯,新經典圖文傳播,107/05,https://im2.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/078/78/0010787823.jpg&v=5c49a1c5k&w=375&h=375,大書櫃上
250,9789866628023,蘋果核戰,士郎正宗作; 阿亮譯,原動力亞細亞,98/08,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_CaCnCVHnDos7uFlv4tOD1UN7lVBjHKP5Lw&s,漫畫
251,9789867184528,蘋果核戰,士郎正宗作; 阿亮譯,原動力亞細亞,96/08,https://s.eslite.com/upload/product/o/2680271457000/ec163313.jpg,漫畫
252,9789867184511,蘋果核戰,士郎正宗作; 阿亮譯,原動力亞細亞,96/08,https://im2.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/041/80/0010418017.jpg&v=48f40a1bk&w=375&h=375,漫畫
253,9789867131065,"廢棄公主. 1, 棄貓公主的前奏曲",榊一郎作; 安曇雪伸繪; 常純敏譯,奇幻基地,95/01,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_9KpyLwSCL5skgk6tjGZwvKjCTKSwRXutjw&s,漫畫
254,9789867131904,"廢棄公主. 13, 響徹天際的清唱劇",榊一郎作; 常純敏譯,奇幻基地,96/07,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRJUhPGOMez7p8u998WUAUe3d4S35DIv1iOww&s,漫畫
255,9789867131270,"廢棄公主. 3, 獻給異教徒的安魂曲",榊一郎作; 安曇雪伸繪; 常純敏譯,奇幻基地,95/05,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRG-qfAxtOdTm1A2bLYuoHzlO41nUpn8zGF0Q&s,漫畫
256,9789572602591,銃夢 1,木城幸人漫畫; 蔡夢芳譯,東立,108/05,https://taiwan.kinokuniya.com/products/9789572602591/image_isbn,漫畫
257,9789572602645,銃夢 2,木城幸人漫畫; 蔡夢芳譯,東立,108/05,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3p-Wg7Gl-I1yWNyOeFJfW-Gur6an4tELV9A&s,漫畫
258,9789572602638,銃夢 3,木城幸人漫畫; 蔡夢芳譯,東立,108/05,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRMhjK18P_lLFgBw-sFm7NzPtBTGFhwKS6f9g&s,漫畫
259,9789572602621,銃夢 4,木城幸人漫畫; 蔡夢芳譯,東立,108/05,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0M-WVNqoJcQSBrJJiHzn5fNWz9qJg3On3dw&s,漫畫
260,9789572602614,銃夢 5,木城幸人漫畫; 蔡夢芳譯,東立,108/05,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSetfX5bGKMUQzw-_ItFvDmgbBpRS78-eve6w&s,漫畫
261,9789572602607,銃夢 6,木城幸人漫畫; 蔡夢芳譯,東立,108/05,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYBHu6BbXO3YMQ_QcOWc4Jla0E_fYm4YitzA&s,漫畫
262,9789574731770,惑星奇航,幸村誠作; 張哲瑜譯,臺灣東販,90/06,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQluYrrK6iNFEWTkbbWhHJOGZRiU73Z8yr-cg&s,漫畫
263,9789574732470,惑星奇航,幸村誠作; 張哲瑜譯,臺灣東販,91/01,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhpAy10I2LMu2lPNga6UW_pm3iDRTU1Qwciw&s,漫畫
264,9789574734610,惑星奇航,幸村誠作; 張哲瑜譯,臺灣東販,92/04,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8JwKLMLkwl_7MeJcRZN5iNf08nfznJhUfRw&s,漫畫
265,9789574736461,惑星奇航,幸村誠作; 張哲瑜譯,臺灣東販,93/04,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRo_HwG1G712nSYNgHlOBY6o0YYrN0It2FzNQ&s,漫畫
266,9789577258144,黃金之翼,田中芳樹原著; 劉秀譯,大然,82/08,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQvCbmQNvc8BMk5XYZ1F-KYE2fXS8Xi7tWpBA&s,漫畫
267,9789572520666,銀河英雄傳說,田中芳樹作; 鄭明德譯,大然,85/02,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCf8tv9R2FQeShzikyJzG8dMdDPj2Zyq_gYg&s,漫畫
268,9789572520659,銀河英雄傳說,田中芳樹作; 鄭明德譯,大然,85/02,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTqFSCnKWH1__iV-mIjLNURRIP8MFMIDnxRpQ&s,漫畫
269,9789572520642,銀河英雄傳說,田中芳樹作; 鄭明德譯,大然,85/02,https://im1.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/091/01/0010910106.jpg&v=61a0b756k&w=375&h=375,漫畫
270,9789572520635,銀河英雄傳說,田中芳樹作; 鄭明德譯,大然,85/02,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2WnS1-mzXx5Q0XYzaUskX3NkKeF3Vyq_nTg&s,漫畫
271,9789572520628,銀河英雄傳說,田中芳樹作; 鄭明德譯,大然,85/02,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWsPyBKADd4ze1zOqzsjJtQo04rYb9KjPfXg&s,漫畫
272,9789572514191,銀河英雄傳說,田中芳樹作; 葉昭華譯,大然,83/12,https://im2.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/098/26/0010982653_bc_01.jpg&v=65cf4760k&w=375&h=375,漫畫
273,9789572510629,銀河英雄傳說,田中芳樹作; 葉昭華譯,大然,83/08,https://im1.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/097/73/0010977382.jpg&v=658421f5k&w=375&h=375,漫畫
274,9789577258137,銀河英雄傳說,道原かつみ著; 劉秀譯,大然,82/08,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYo2nxH8fD08WamU7J-vqjgidPNc01jFGlIg&s,漫畫
275,9789577258120,銀河英雄傳說,道原かつみ著; 劉秀譯,大然,82/08,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcREvi-ZEqgO6RWcOICB7y1ZeDjugg-jrpN_5g&s,漫畫
276,9789577258113,銀河英雄傳說,道原かつみ著; 劉秀譯,大然,82/08,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZyTQpB2E7ZqnxKsBmKGoSSj72kA-NUE5ABg&s,漫畫
277,9789577258106,銀河英雄傳說,道原かつみ著; 劉秀譯,大然,82/08,https://s.eslite.com/upload/product/o/2682113808001/20211224034915121739.jpg,漫畫
278,4710765210809,"星野之宣時空冒險作品集 2001+5 (全)
",星野之宣著,長鴻出版社股份有限公司,96/01,https://cdn.kingstone.com.tw/book/images/product/20194/2019474185197/2019474185197b.jpg,漫畫
279,9780785156598,Infinity Gauntlet,Jim Starlin,MARVEL ENTERTAINMENT,100/09,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzaxmWhhvbgOpAY_HjL5xTm4FPkBL5JIWN7g&s,漫畫
280,9781595822642,Star Wars: Dark Times 4: Blue Harvest,"Harrison, Mick",Random House Inc,99/11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5wPkWs8oAqUtmcLA--RoZ8bOyfXKpgdYI7Q&s,漫畫
281,9789862620694,球狀閃電,劉慈欣著,貓頭鷹,101/02,https://s.eslite.com/Upload/Product/201202/o/634645459219988750.jpg,華文科幻
282,9789861206066,三體,劉慈欣著,貓頭鷹,100/03,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzvrx_YIr8xrrk82seep0Eufyva0Z3kTys1g&s,華文科幻
283,9787542729040,帶上她的眼睛: 流浪地球系列,劉慈欣著,崧博出版,108/03,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVx8mh9-eG30RtHTVvcVaoJaawDpxkB85UzQ&s,華文科幻
284,9787544140447,微纪元,劉慈欣著,瀋陽出版,99/05,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQT3BtFJH6Yvq9SViKTBN5HUP5EsHJ6WIsfsQ&s,華文科幻
285,9789578557598,秦始皇到臺灣神祕事件,黃海著,天衛文化,83/03,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQr59uEuwSUUqTE6dJSD7tpkOGj0o4K8jLR_Q&s,華文科幻
286,9789574443482,黃海童話,黃海著; 貝果插圖,九歌,95/10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjG-flA7X6y_nXTCwqCQi2tIVsvd1lk4UsGA&s,華文科幻
287,9789570800579,嫦娥城,"黃海著, 張麗雯圖",聯經,78/08,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSQrxhEyTJXKhxj86panZbvsWcy2Thq6D5Hkw&s,華文科幻
288,9789573311447,帶往火星的貓,黃海著,皇冠,83/11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyxDg4OnmzsYRHt93k4Ri9Uk4LcFa9VP9sBg&s,華文科幻
289,9789579318594,航向未來,黃海著,富春文化,82/02,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGnKeeJWmfrmKP4pwpNNe1F1JykoDaD3gY7A&s,華文科幻
290,9789575607098,時間魔術師,黃海著 ; 小青繪圖,九歌,89/09,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTK3ItizmjmD_JkYlYVk0qZJV65wVd2zKyfw&s,華文科幻
291,9789577514561,千年烽火奇幻遊,黃海著,國語日報,93/06,https://cdnec.sanmin.com.tw/product_images/957/957751456.jpg,華文科幻
292,9789579525213,星雲組曲,張系國著,洪範,78/11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTIvbomsQFGnSnSQf6S1D-HeQd84ALBdGN76g&s,華文科幻
293,9789579525435,棋王,張系國著,洪範,79/02,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0LkQ6iLeYmYi3RIjuJ_YXxoe6V7C7Vr9noA&s,華文科幻
294,9789579016032,一羽毛,張系國,知識系統,80/05,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTvsTvEjtSkcAYHIyPo2hzdbizA3zAFhCeIfg&s,華文科幻
295,9789579016001,龍城飛將,張系國著,知識系統,78/11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQc94yK3lU4f4_S9kL_oHwqQU0q2L76TeAyA&s,華文科幻
296,9789579016094,金縷衣,張系國著,知識系統,83/11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQRhDOhB12B454ZU5--a7tXhP4YFbK-LCJZQ&s,華文科幻
297,9789576741951,玻璃世界: 廿一世紀傳奇,張系國著,洪範,88/04,https://cdnec.sanmin.com.tw/product_images/957/957674195.jpg,華文科幻
298,9789578032620,恨情書,張草著,平裝本,88/10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-EE_EzLxmpBfRclQHk_NdHcXPfJ_o-diZPA&s,華文科幻
299,9789578031586,燒不死的人,張草作,平裝本,87/01,https://s.eslite.com/upload/product/o/2611169064000/ec80167.jpg,華文科幻
300,9789578031609,活著的死人,張草作,平裝本,87/01,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOMrZH7nfRHCQyvaGsngM7XQKMdA6GvCyTDQ&s,華文科幻
301,9789578031814,四個奇怪的人,張草著,平裝本,87/06,https://s.eslite.com/upload/product/o/2611176518008/ec79357.jpg,華文科幻
302,9789578031944,不能殺的人: 雲空行之四,張草作,平裝本,87/08,https://im2.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/097/38/0010973861.jpg&v=65534cb5k&w=375&h=375,華文科幻
303,9789578032095,無所不能的人: 雲空行之五,張草著,平裝本,87/09,https://im2.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/006/92/0010069265.jpg&v=3c8fb78ck&w=375&h=375,華文科幻
304,9789578032644,前生謎,張草著,平裝本,88/10,https://im1.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/097/73/0010977382.jpg&v=658421f5k&w=375&h=375,華文科幻
305,9789578032637,人頭斬,張草著,平裝本,88/10,https://www.iread.com.tw/ProductFile/T0003400/B000097459/B000097459-B.jpg,華文科幻
306,9789573322245,錯構,葉李華著,皇冠,95/05,https://im2.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/096/36/0010963637.jpg&v=64b91abak&w=375&h=375,華文科幻
307,9789573322634,同位,葉李華作,皇冠,95/09,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYiLMLBuf-N07qPiaHiIDSkrkHNm88U6i2Hw&s,華文科幻
308,9789573322948,蓋世,葉李華著,皇冠,96/01,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQ_RTZYaihjfaXETycjFJHkCmE4QM_QpCHBQ&s,華文科幻
309,9789573323235,移心,葉李華著,皇冠,96/03,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRm8rBI7nIom12oW-dOx4ETRCLyw6znnt_74A&s,華文科幻
310,9789573323501,嵌合,葉李華著,皇冠,96/09,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRB1l-jtJi4KDyDp9jwPE-nsN8A2bNTWRFHUQ&s,華文科幻
311,9789573323938,天算,葉李華著,皇冠,97/02,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTwsk8q7iO5Wr--MKU4Wki0X698Hf8lZmzyg&s,華文科幻
312,9789573324249,瀰散,葉李華著,皇冠,97/06,https://www.iread.com.tw/ProductFile/T0000300/B000072486/B000072486-B.jpg,華文科幻
313,9789573324966,乍現,葉李華著,皇冠,97/12,https://cdnec.sanmin.com.tw/product_images/957/957332496.jpg,華文科幻
314,9789573325727,背反,葉李華著,皇冠,98/09,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNcbG74Tp3WqGzKMCRC4ZByx7aa_-aXMQoEQ&s,華文科幻
315,9789573326113,浩淼,葉李華著,皇冠,98/12,https://im2.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/045/59/0010455911.jpg&v=4b20d2c7k&w=375&h=375,華文科幻
316,9789579016018,時空遊戲,葉李華,知識系統,79/06,https://i2.momoshop.com.tw/1721724025/goodsimg/0013/077/791/13077791_O_m.webp,華文科幻
317,9789573315452,豪賭,倪匡著,皇冠,87/05,https://s.eslite.com/upload/product/o/2611171770005/ec79865.jpg,華文科幻
318,9789867415868,百年一瞬: 倪匡科幻獎作品集. 二,葉李華主編,貓頭鷹,94/12,https://cdnec.sanmin.com.tw/product_images/986/986741586.jpg,華文科幻
319,9789573900894,老貓,倪匡,遠景,79/03,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJ1DSWQSflksJwk2vRql_23msjKRAnD9Du9A&s,華文科幻
320,9789573900702,大廈,倪匡,遠景,79/03,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCL4UDhQoivV-2_AS0_y5DWKU5QYUiG-5sYA&s,華文科幻
321,9789576456831,大廈,倪匡著,風雲時代,84/10,https://im2.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/099/36/0010993620_bc_01.jpg&v=6684d4c2k&w=375&h=375,華文科幻
322,9789579016018,時空遊戲,葉李華,知識系統,79/06,https://i2.momoshop.com.tw/1721724025/goodsimg/0013/077/791/13077791_O_m.webp,華文科幻
323,9789867415851,上帝競賽: 倪匡科幻獎作品集. 一,葉李華主編,貓頭鷹,94/12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-vwjclw8brg2CYralg4Tn41VAXYskFN6I1A&s,華文科幻
324,9789861205786,死亡考試: 倪匡科幻獎作品集. 四,葉李華主編,貓頭鷹,100/03,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRe4-RPRb1jaL_c5Fm0c6tNITmEPpfwSHCuCA&s,華文科幻
325,9789571326276,老貓,倪匡原著; 黃展鳴漫畫,時報文化,87/08,https://im1.book.com.tw/image/getImage?i=https://www.books.com.tw/img/001/007/05/0010070598.jpg&v=3c61931ak&w=375&h=375,華文科幻
326,9789571319131,天外金球,倪匡原著; 黃展鳴漫畫,時報文化,85/01,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEh3tuxiacgo5Sy8R84KbkNd-F8Oxw6YTubg&s,華文科幻